,order_detail_id,ORDER_COUNTRY,ORDER_ID,COUNTRY_NAME,BRANCH_ID,BRANCH_NAME,BRANCH_ACTIVE,ITEM_ID,ITEM_NAME,ITEM_PRICE,ITEM_UOM,QUANTITY,DISCOUNT_ID,DISCOUNT_NAME,DISCOUNT_PERCENTAGE,INSERTION_TIME,order_time
6645,6646,1,3017,USA,3,branch3,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6646,6647,1,3017,USA,3,branch3,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6647,6648,1,3018,USA,1,branch1,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6648,6649,1,3018,USA,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6649,6650,1,3018,USA,1,branch1,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6650,6651,1,3018,USA,1,branch1,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6651,6652,1,3019,USA,2,branch2,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6652,6653,2,3020,PAK,2,branch2,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6653,6654,1,3021,USA,3,branch3,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6654,6655,2,3022,PAK,1,branch1,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6655,6656,3,3023,UK,3,branch3,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6656,6657,3,3023,UK,3,branch3,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6657,6658,2,3024,PAK,1,branch1,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6658,6659,2,3024,PAK,1,branch1,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6659,6660,2,3024,PAK,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6660,6661,1,3025,USA,3,branch3,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6661,6662,1,3025,USA,3,branch3,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6662,6663,1,3025,USA,3,branch3,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6663,6664,2,3026,PAK,3,branch3,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6664,6665,3,3027,UK,2,branch2,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6665,6666,3,3027,UK,2,branch2,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6666,6667,3,3027,UK,2,branch2,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6667,6668,3,3027,UK,2,branch2,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6668,6669,3,3028,UK,2,branch2,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6669,6670,3,3028,UK,2,branch2,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6670,6671,3,3029,UK,2,branch2,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6671,6672,3,3029,UK,2,branch2,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6672,6673,2,3030,PAK,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6673,6674,1,3031,USA,1,branch1,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6674,6675,1,3031,USA,1,branch1,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6675,6676,1,3031,USA,1,branch1,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6676,6677,3,3032,UK,2,branch2,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6677,6678,2,3033,PAK,3,branch3,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6678,6679,2,3034,PAK,1,branch1,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6679,6680,2,3034,PAK,1,branch1,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6680,6681,2,3034,PAK,1,branch1,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6681,6682,3,3035,UK,2,branch2,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6682,6683,3,3035,UK,2,branch2,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6683,6684,3,3036,UK,3,branch3,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6684,6685,3,3036,UK,3,branch3,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6685,6686,3,3036,UK,3,branch3,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6686,6687,3,3037,UK,1,branch1,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6687,6688,2,3038,PAK,3,branch3,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6688,6689,2,3039,PAK,3,branch3,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6689,6690,2,3040,PAK,3,branch3,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6690,6691,2,3040,PAK,3,branch3,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6691,6692,2,3041,PAK,2,branch2,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6692,6693,2,3041,PAK,2,branch2,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6693,6694,3,3042,UK,2,branch2,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6694,6695,3,3042,UK,2,branch2,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6695,6696,2,3043,PAK,1,branch1,1,4,item1,13.0,g,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6696,6697,2,3043,PAK,1,branch1,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6697,6698,2,3043,PAK,1,branch1,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6698,6699,1,3044,USA,1,branch1,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6699,6700,1,3044,USA,1,branch1,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6700,6701,3,3045,UK,1,branch1,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6701,6702,3,3046,UK,1,branch1,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6702,6703,3,3046,UK,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6703,6704,3,3046,UK,1,branch1,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6704,6705,2,3047,PAK,4,branch4,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6705,6706,2,3047,PAK,4,branch4,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6706,6707,1,3048,USA,3,branch3,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6707,6708,1,3048,USA,3,branch3,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6708,6709,1,3048,USA,3,branch3,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6709,6710,2,3049,PAK,4,branch4,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6710,6711,2,3049,PAK,4,branch4,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6711,6712,3,3050,UK,4,branch4,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6712,6713,3,3050,UK,4,branch4,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6713,6714,3,3050,UK,4,branch4,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6714,6715,3,3051,UK,1,branch1,1,1,item1,10.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6715,6716,3,3051,UK,1,branch1,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6716,6717,3,3051,UK,1,branch1,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6717,6718,2,3052,PAK,4,branch4,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6718,6719,2,3052,PAK,4,branch4,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6719,6720,2,3052,PAK,4,branch4,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6720,6721,1,3053,USA,2,branch2,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6721,6722,1,3053,USA,2,branch2,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6722,6723,1,3053,USA,2,branch2,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6723,6724,1,3053,USA,2,branch2,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6724,6725,3,3054,UK,4,branch4,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6725,6726,3,3054,UK,4,branch4,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6726,6727,3,3054,UK,4,branch4,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6727,6728,1,3055,USA,3,branch3,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6728,6729,1,3055,USA,3,branch3,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6729,6730,1,3055,USA,3,branch3,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6730,6731,3,3056,UK,1,branch1,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6731,6732,3,3057,UK,3,branch3,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6732,6733,3,3057,UK,3,branch3,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6733,6734,3,3057,UK,3,branch3,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6734,6735,1,3058,USA,4,branch4,1,3,item3,14.0,kg,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6735,6736,1,3058,USA,4,branch4,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6736,6737,1,3058,USA,4,branch4,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6737,6738,1,3058,USA,4,branch4,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6738,6739,3,3059,UK,1,branch1,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6739,6740,3,3060,UK,1,branch1,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6740,6741,3,3060,UK,1,branch1,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6741,6742,3,3060,UK,1,branch1,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6742,6743,1,3061,USA,4,branch4,1,1,item1,10.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6743,6744,1,3061,USA,4,branch4,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6744,6745,1,3061,USA,4,branch4,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6745,6746,1,3061,USA,4,branch4,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6746,6747,2,3062,PAK,3,branch3,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6747,6748,2,3062,PAK,3,branch3,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6748,6749,2,3062,PAK,3,branch3,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6749,6750,2,3062,PAK,3,branch3,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6750,6751,1,3063,USA,4,branch4,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6751,6752,1,3063,USA,4,branch4,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6752,6753,3,3064,UK,2,branch2,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6753,6754,3,3064,UK,2,branch2,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6754,6755,2,3065,PAK,1,branch1,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6755,6756,2,3065,PAK,1,branch1,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6756,6757,1,3066,USA,4,branch4,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6757,6758,1,3067,USA,1,branch1,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6758,6759,1,3067,USA,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6759,6760,2,3068,PAK,4,branch4,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6760,6761,2,3068,PAK,4,branch4,1,4,item1,13.0,g,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6761,6762,2,3068,PAK,4,branch4,1,3,item3,14.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6762,6763,1,3069,USA,3,branch3,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6763,6764,1,3069,USA,3,branch3,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6764,6765,1,3070,USA,3,branch3,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6765,6766,1,3070,USA,3,branch3,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6766,6767,1,3070,USA,3,branch3,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6767,6768,2,3071,PAK,4,branch4,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6768,6769,2,3071,PAK,4,branch4,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6769,6770,2,3071,PAK,4,branch4,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6770,6771,2,3072,PAK,1,branch1,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6771,6772,2,3072,PAK,1,branch1,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6772,6773,2,3072,PAK,1,branch1,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6773,6774,1,3073,USA,3,branch3,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6774,6775,1,3074,USA,4,branch4,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6775,6776,1,3074,USA,4,branch4,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6776,6777,1,3075,USA,1,branch1,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6777,6778,1,3075,USA,1,branch1,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6778,6779,1,3076,USA,2,branch2,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6779,6780,1,3076,USA,2,branch2,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6780,6781,1,3077,USA,2,branch2,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6781,6782,2,3078,PAK,3,branch3,1,3,item3,14.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6782,6783,2,3078,PAK,3,branch3,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6783,6784,2,3078,PAK,3,branch3,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6784,6785,2,3078,PAK,3,branch3,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6785,6786,3,3079,UK,1,branch1,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6786,6787,3,3079,UK,1,branch1,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6787,6788,1,3080,USA,2,branch2,1,4,item1,13.0,g,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6788,6789,1,3080,USA,2,branch2,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6789,6790,1,3080,USA,2,branch2,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6790,6791,1,3081,USA,3,branch3,1,2,item2,20.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6791,6792,1,3081,USA,3,branch3,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6792,6793,3,3082,UK,3,branch3,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6793,6794,2,3083,PAK,4,branch4,1,4,item1,13.0,g,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6794,6795,2,3084,PAK,1,branch1,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6795,6796,2,3084,PAK,1,branch1,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6796,6797,2,3084,PAK,1,branch1,1,3,item3,14.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6797,6798,3,3085,UK,2,branch2,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6798,6799,2,3086,PAK,2,branch2,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6799,6800,2,3086,PAK,2,branch2,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6800,6801,2,3086,PAK,2,branch2,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6801,6802,2,3086,PAK,2,branch2,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6802,6803,3,3087,UK,3,branch3,1,3,item3,14.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6803,6804,3,3087,UK,3,branch3,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6804,6805,1,3088,USA,1,branch1,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6805,6806,1,3088,USA,1,branch1,1,1,item1,10.0,kg,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6806,6807,1,3089,USA,2,branch2,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6807,6808,1,3089,USA,2,branch2,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6808,6809,1,3090,USA,1,branch1,1,4,item1,13.0,g,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6809,6810,1,3090,USA,1,branch1,1,1,item1,10.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6810,6811,2,3091,PAK,3,branch3,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6811,6812,1,3092,USA,3,branch3,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6812,6813,3,3093,UK,1,branch1,1,3,item3,14.0,kg,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6813,6814,3,3093,UK,1,branch1,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6814,6815,1,3094,USA,2,branch2,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6815,6816,1,3095,USA,4,branch4,1,2,item2,20.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6816,6817,1,3095,USA,4,branch4,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6817,6818,1,3095,USA,4,branch4,1,2,item2,20.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6818,6819,3,3096,UK,1,branch1,1,2,item2,20.0,kg,1,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6819,6820,3,3096,UK,1,branch1,1,4,item1,13.0,g,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6820,6821,3,3096,UK,1,branch1,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6821,6822,3,3096,UK,1,branch1,1,2,item2,20.0,kg,3,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6822,6823,2,3097,PAK,3,branch3,1,2,item2,20.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6823,6824,2,3097,PAK,3,branch3,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6824,6825,1,3098,USA,3,branch3,1,2,item2,20.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6825,6826,1,3098,USA,3,branch3,1,3,item3,14.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6826,6827,1,3098,USA,3,branch3,1,1,item1,10.0,kg,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6827,6828,3,3099,UK,1,branch1,1,1,item1,10.0,kg,2,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6828,6829,3,3099,UK,1,branch1,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6829,6830,3,3099,UK,1,branch1,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6830,6831,2,3100,PAK,2,branch2,1,3,item3,14.0,kg,1,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6831,6832,2,3100,PAK,2,branch2,1,1,item1,10.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6832,6833,2,3100,PAK,2,branch2,1,1,item1,10.0,kg,3,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6833,6834,3,3101,UK,2,branch2,1,4,item1,13.0,g,4,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6834,6835,3,3102,UK,4,branch4,1,2,item2,20.0,kg,2,2,dis2,20.0,2023-05-18 17:41:37,2023-05-18 17:41:37
6835,6836,3,3102,UK,4,branch4,1,4,item1,13.0,g,4,1,disc1,10.0,2023-05-18 17:41:37,2023-05-18 17:41:37
